日期,开盘,收盘,最高,最低,成交量,成交额
2021-01-27,259.9893686000,251.1313617200,259.9893686000,246.3418580000,30793847,9033475506.8100
2021-01-28,247.3976088200,245.4835240000,250.6335280000,242.9085220000,27607757,7911157526.9100
2021-01-29,248.9168600000,249.8953607600,253.3286967600,247.8696925200,22010914,6431745130.4200
2021-02-01,251.5004453400,250.8824448600,257.3886165800,250.8824448600,19575992,5790219683.4500
2021-02-02,250.6335280000,261.0365360800,261.2167862200,250.5476946000,29749240,8931329219.1000
2021-02-03,260.7618692000,265.0106225000,265.2252060000,258.4615340800,22454665,6862660163.8700
2021-02-04,262.6502040000,269.1735424000,271.9202112000,261.8004533400,28057460,8823190961.6700
2021-02-05,269.5254593400,274.4608798400,283.2502200000,269.5168760000,32891319,10624157468.1000
2021-02-08,278.1002160000,274.6668800000,283.6793870000,269.3452092000,26652998,8556525644.7000
2021-02-09,276.3835480000,282.8210530000,283.2502200000,272.8300452400,22477980,7323491251.0500
2021-02-10,285.8252220000,294.1081451000,296.7088971200,285.3960550000,33193163,11318193474.3200
2021-02-18,304.2708196600,286.2543890000,306.5883214600,284.0141372600,34381508,11828646631.5800
2021-02-19,286.3402224000,295.6102296000,297.1552308000,279.7739673000,27475002,9295089531.7200
2021-02-22,293.5502280000,268.7100420400,293.8077282000,266.9247073200,41458220,13367286789.3900
2021-02-23,262.6502040000,270.3752100000,277.1217152400,261.0794527800,27866832,8795804295.9100
2021-02-24,270.3752100000,251.5605287200,270.3837933400,247.7581091000,41724817,12424962071.9000
2021-02-25,254.4960310000,247.9726926000,257.4830333200,245.1230237200,24904649,7274333597.8300
2021-02-26,240.8141870400,240.3335200000,246.6594415800,232.6085140000,28897086,8100247691.1000
2021-03-01,245.4835240000,248.0756926800,252.3501960000,241.2004373400,25506327,7352003877.1600
2021-03-02,251.6635288000,240.9343538000,253.9638639200,236.2993502000,24412465,6955462354.9500
2021-03-03,236.9001840000,244.8826902000,246.1701912000,233.1320977400,21171711,5951313500.2600
2021-03-04,240.3335200000,228.5829275400,240.3335200000,227.4585100000,32935886,8896042111.2900
2021-03-05,221.4501720000,228.7460110000,233.6299314600,218.0168360000,29165040,7727068295.5800
2021-03-08,230.0335120000,209.8626630000,231.7759300200,209.8111629600,38365377,9779570334.6300
2021-03-09,207.7168280000,208.1459950000,213.8968328000,197.4168200000,43874577,10599045847.5400
2021-03-10,212.8668320000,216.8151684000,218.8751700000,212.0943314000,30958230,7776577821.5700
2021-03-11,218.8837533400,227.4928433600,231.3210130000,214.6521667200,30153094,7909417124.1200
2021-03-12,230.9776794000,226.9864263000,231.3124296600,219.5360871800,25143785,6596290241.2000
2021-03-15,225.2697583000,215.4504173400,228.7460110000,211.1501640000,24899734,6320778553.2200
2021-03-16,215.9568344000,225.2354249400,225.3555917000,215.0555837000,23165605,5953026225.4300
2021-03-17,224.4543410000,226.8662595400,230.0592620200,218.8751700000,19887801,5234840656.8900
2021-03-18,227.4585100000,232.0849302600,236.0418500000,227.4585100000,20130334,5462748512.3700
2021-03-19,225.7418420000,223.8449238600,227.4585100000,221.1669217800,19784981,5158274508.6000
2021-03-22,223.9822573000,222.7376730000,226.2482590600,218.6262531400,14278219,3700614995.3000
