日期,开盘,收盘,最高,最低,成交量,成交额
2021-03-09,55.8129100200,55.2528709600,57.8167492000,52.4526756600,59920495,10247665524.5500
2021-03-10,58.2699600000,57.3603011800,58.8785573600,56.9038531600,43150717,7706833381.5000
2021-03-11,57.2826079000,59.2314143400,59.8885700000,56.3600002000,36782790,6671343291.0600
2021-03-12,60.2673247400,58.8138129600,60.8564987800,57.9138658000,30184822,5517620552.7000
2021-03-15,57.8005631000,56.4117957200,58.5936820000,55.6801840000,29560239,5187723277.5300
2021-03-16,57.4865527600,57.1272213400,57.9786102000,56.1236831400,19705640,3474844999.2900
2021-03-17,56.3341024400,57.2599473600,58.2602483400,55.5118485600,21370528,3770679570.5400
2021-03-18,57.8782563800,57.8005631000,58.4739048600,57.3894361600,20106437,3593541020.4200
2021-03-19,56.0039060000,55.4050203000,56.7711271400,54.9226745200,25822722,4438615910.6400
2021-03-22,55.7870122600,56.2628836000,56.8067365600,55.0359772200,18568291,3221954915.9100
2021-03-23,56.9103276000,54.6993063400,57.0333419600,53.8349686000,22664897,3844462853.7900
2021-03-24,54.3820587800,52.6825182800,54.7867112800,52.4429640000,24826930,4082242404.7600
